date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type
19640516,1964,64013,USSR,SEMI KAZAKH,UGS,49.9,78.3,5.6,0.0,0.0,20.0,150.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19640606,1964,64014,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,EXPLOSION TEST,,UNDERGROUND
19640611,1964,64015,USA,NTS,UGS,37.2,-116.1,0.0,0.0,0.0,0.0,20.0,PEACEFUL EXPLOSION,ACE,UNDERGROUND
19640612,1964,64052,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,BITTERLING,UNDERGROUND
19640615,1964,64016,FRANCE,IN ECKER ALG,DOE,24.067,5.034,0.0,0.0,0.0,0.0,5.0,,TOPAZE,UNDERGROUND
19640618,1964,64053,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,DUFFER,UNDERGROUND
19640625,1964,64017,USA,NTS,UGS,37.1,-116.1,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,FADE,UNDERGROUND
19640630,1964,64018,USA,NTS,UGS,37.2,-116.1,0.0,0.0,0.0,0.0,20.0,PEACEFUL EXPLOSION,DUB,UNDERGROUND
19640716,1964,64019,USA,NTS,UGS,37.2,-116.1,0.0,0.0,0.0,20.0,200.0,WEAPONS DEVELOPMENT,BYE,UNDERGROUND
19640717,1964,64020,UK,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,CORMORANT,UNDERGROUND
19640719,1964,64021,USSR,SEMI KAZAKH,UGS,49.9,78.1,5.5,0.0,0.0,20.0,150.0,EXPLOSION TEST,,UNDERGROUND
19640723,1964,64054,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,LINKS,UNDERGROUND
19640724,1964,64055,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,TROGON,UNDERGROUND
19640818,1964,64022,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19640819,1964,64023,USA,NTS,UGS,37.2,-116.1,0.0,0.0,0.0,4.4,4.4,WEAPONS DEVELOPMENT,ALVA,UNDERGROUND
19640822,1964,64024,USA,NTS,UGS,37.1,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,CANVASBACK,UNDERGROUND
19640827,1964,64056,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,SAFETY/EMERGENCY TEST,PLAYER,UNDERGROUND
19640828,1964,64025,USA,NTS,UGS,37.1,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,HADDOCK,UNDERGROUND
19640904,1964,64026,USA,NTS,UGS,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,GUANAY,UNDERGROUND
19640911,1964,64057,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,SPOON,UNDERGROUND
19640918,1964,64027,USSR,NZ RUSS,UGS,72.9,55.2,4.3,0.0,0.0,0.001,20.0,EXPLOSION TEST,,UNDERGROUND
19640925,1964,64058,UK,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,WEAPONS DEVELOPMENT,COURSER,UNDERGROUND
19640930,1964,64028,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,EXPLOSION TEST,,UNDERGROUND
19641002,1964,64029,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,AUK,UNDERGROUND
19641009,1964,64030,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,38.0,38.0,PEACEFUL EXPLOSION,PAR,UNDERGROUND
19641016,1964,64031,CHINA,LOP NOR,DOE,41.5,89.0,0.0,0.0,0.0,22.0,22.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19641016,1964,64032,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,BARBELTURNSTONE,UNDERGROUND
19641022,1964,64033,USA,HATTIESB MS,DOE,31.0,-89.0,0.0,0.0,0.0,5.3,5.3,PEACEFUL EXPLOSION,SALMON,UNDERGROUND
19641023,1964,64059,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,GARDEN,UNDERGROUND
19641025,1964,64034,USSR,NZ RUSS,UGS,73.5,53.7,4.9,0.0,0.0,0.001,20.0,PEACEFUL EXPLOSION,,UNDERGROUND
19641031,1964,64035,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,FOREST,UNDERGROUND
19641105,1964,64036,USA,NTS,UGS,37.2,-116.1,0.0,0.0,0.0,12.0,12.0,PEACEFUL EXPLOSION,HANDCAR,UNDERGROUND
19641116,1964,64037,USSR,SEMI KAZAKH,UGS,49.7,78.0,6.0,0.0,0.0,20.0,150.0,PEACEFUL EXPLOSION,,UNDERGROUND
19641128,1964,64038,FRANCE,IN ECKER ALG,DOE,24.042,5.041,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,TURQUOISE,UNDERGROUND
19641205,1964,64039,USA,NTS,UGS,37.1,-116.1,0.0,0.0,0.0,20.0,200.0,WEAPONS DEVELOPMENT,CREPE,UNDERGROUND
19641205,1964,64040,USA,NTS,UGS,37.1,-116.1,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,DRILL,UNDERGROUND
19641216,1964,64041,USA,NTS,UGS,37.0,-116.0,0.0,0.0,0.0,1.3,1.3,WEAPONS DEVELOPMENT,PARROT,UNDERGROUND
19641216,1964,64042,USA,NTS,UGS,37.0,-116.1,0.0,0.0,0.0,2.7,2.7,EXPLOSION TEST,MUDPACK,UNDERGROUND
19641216,1964,64060,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,SAFETY/EMERGENCY TEST,CASSOWARYHOOPOE,UNDERGROUND
19641218,1964,64043,USA,NTS,UGS,37.0,-116.3,0.0,0.0,0.0,0.092,0.092,PEACEFUL EXPLOSION,SULKY,UNDERGROUND
19650114,1965,65001,USA,NTS,ISC,37.07,-116.01,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,WOOL,UNDERGROUND
19650115,1965,65002,USSR,SEMI KAZAKH,ISC,49.88,78.96,5.8,0.0,0.0,140.0,140.0,PEACEFUL EXPLOSION,CHAGAN,UNDERGROUND
19650129,1965,65051,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,TERN,UNDERGROUND
19650204,1965,65003,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,EXPLOSION TEST,,UNDERGROUND
19650204,1965,65004,USA,NTS,ISC,37.07,-116.03,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,CASHMERE,UNDERGROUND
19650212,1965,65005,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.33,0.33,WEAPONS DEVELOPMENT,ALPACA,UNDERGROUND
19650216,1965,65006,USA,NTS,ISC,36.99,-116.0,0.0,0.0,0.0,10.1,10.1,WEAPONS DEVELOPMENT,MERLIN,UNDERGROUND
19650218,1965,65007,USA,NTS,ISC,36.72,-115.94,0.0,0.0,0.0,0.0,20.0,EXPLOSION TEST,WISHBONE,UNDERGROUND
19650219,1965,65052,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,SEERSUCKER,UNDERGROUND
19650227,1965,65008,FRANCE,IN ECKER ALG,ISC,24.16,5.03,5.6,0.0,0.0,0.0,150.0,WEAPONS DEVELOPMENT,SAPHIR,UNDERGROUND
19650303,1965,65009,USSR,SEMI KAZAKH,ISC,49.81,78.13,5.5,0.0,0.0,0.001,20.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19650303,1965,65010,USA,NTS,ISC,37.01,-116.08,0.0,0.0,0.0,20.0,200.0,WEAPONS DEVELOPMENT,WAGTAIL,UNDERGROUND
19650320,1965,65053,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,SUEDE,UNDERGROUND
19650326,1965,65011,USA,NTS,ISC,37.11,-116.09,0.0,0.0,0.0,20.0,200.0,WEAPONS DEVELOPMENT,CUP,UNDERGROUND
19650327,1965,65012,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19650330,1965,65013,USSR,BASHKIR RUSS,MTM,53.0,56.0,0.0,0.0,0.0,2.3,2.3,PEACEFUL EXPLOSION,BUTAN 1+2,UNDERGROUND
19650405,1965,65015,USA,NTS,ISC,36.95,-116.08,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,KESTREL,UNDERGROUND
19650414,1965,65016,USA,NTS,ISC,37.26,-116.54,0.0,0.0,0.0,4.3,4.3,PEACEFUL EXPLOSION,PALANQUIN,ATMOSPHERIC
19650421,1965,65017,USA,NTS,ISC,36.97,-116.23,5.0,0.0,0.0,0.0,20.0,EXPLOSION TEST,GUM DROP,UNDERGROUND
19650422,1965,65054,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,CHENILLE,UNDERGROUND
19650423,1965,65018,USA,NTS,ISC,36.96,-115.94,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,MUSCOVY,UNDERGROUND
19650507,1965,65019,USA,NTS,ISC,37.14,-116.1,0.0,0.0,0.0,7.0,7.0,EXPLOSION TEST,TEE,UNDERGROUND
19650511,1965,65020,USSR,SEMI KAZAKH,ISC,49.79,78.12,4.9,0.0,0.0,0.001,20.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19650512,1965,65021,USA,NTS,ISC,37.2,-116.5,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,BUTEO,UNDERGROUND
19650514,1965,65022,CHINA,LOP NOR,DOE,41.5,89.0,0.0,0.0,0.0,35.0,35.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19650514,1965,65023,USA,NTS,ISC,37.07,-116.05,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,SCAUP,UNDERGROUND
19650514,1965,65024,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.75,0.75,WEAPONS DEVELOPMENT,CAMBRIO,UNDERGROUND
19650521,1965,65025,USA,NTS,ISC,37.07,-116.04,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,TWEED,UNDERGROUND
19650530,1965,65026,FRANCE,IN ECKER ALG,DOE,24.0,5.0,0.0,0.0,0.0,0.0,5.0,WEAPONS DEVELOPMENT,JADE,UNDERGROUND
19650610,1965,65027,USSR,BASHKIR RUSS,MTM,53.0,56.0,0.0,0.0,0.0,7.6,7.6,PEACEFUL EXPLOSION,BUTAN,UNDERGROUND
19650611,1965,65028,USA,NTS,ISC,37.0,-116.05,0.0,0.0,0.0,1.3,1.3,WEAPONS DEVELOPMENT,PETREL,UNDERGROUND
19650611,1965,65055,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,ORGANDY,UNDERGROUND
19650616,1965,65029,USA,NTS,ISC,36.83,-116.06,0.0,0.0,0.0,0.0,20.0,EXPLOSION TEST,DILUTED WATERS,UNDERGROUND
19650617,1965,65030,USSR,SEMI KAZAKH,ISC,49.83,78.17,5.8,0.0,0.0,0.001,20.0,PEACEFUL EXPLOSION,,UNDERGROUND
19650617,1965,65031,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,EXPLOSION TEST,TINYTOT,UNDERGROUND
19650716,1965,65056,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,IZZEP.,UNDERGROUND
19650722,1965,65057,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,PONGEE,UNDERGROUND
19650723,1965,65032,USA,NTS,ISC,37.06,-116.03,5.4,0.0,0.0,20.0,200.0,WEAPONS DEVELOPMENT,BRONZE,UNDERGROUND
19650729,1965,65033,USSR,SEMI KAZAKH,ISC,50.4,77.9,4.5,0.0,0.0,0.001,20.0,EXPLOSION TEST,,UNDERGROUND
19650806,1965,65034,USA,NTS,ISC,37.02,-116.11,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,MAUVE,UNDERGROUND
19650821,1965,65058,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,TICKING,UNDERGROUND
19650827,1965,65035,USA,NTS,ISC,37.08,-116.04,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,CENTAUR,UNDERGROUND
19650901,1965,65036,USA,NTS,ISC,36.98,-115.99,4.2,0.0,0.0,0.0,20.0,EXPLOSION TEST,MOA/SCREAMER,UNDERGROUND
19650910,1965,65037,UK,NTS,ISC,36.98,-115.99,5.1,0.0,0.0,20.0,200.0,WEAPONS DEVELOPMENT,CHARCOAL,UNDERGROUND
19650917,1965,65038,USSR,SEMI KAZAKH,ISC,49.78,78.15,5.2,0.0,0.0,0.001,20.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19650917,1965,65039,USA,NTS,ISC,37.06,-116.02,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,ELKHART,UNDERGROUND
19651001,1965,65040,FRANCE,IN ECKER ALG,DOE,24.0,5.0,0.0,0.0,0.0,0.0,5.0,WEAPONS DEVELOPMENT,CORINDON,UNDERGROUND
19651008,1965,65041,USSR,SEMI KAZAKH,ISC,49.92,78.17,5.4,0.0,0.0,0.001,20.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19651014,1965,65042,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,1.1,1.1,PEACEFUL EXPLOSION,SARY-UZEN,UNDERGROUND
19651029,1965,65043,USA,AMCHITKA AK,ISC,51.61,179.22,6.1,0.0,0.0,80.0,80.0,PEACEFUL EXPLOSION,LONG SHOT,UNDERGROUND
19651112,1965,65044,USA,NTS,ISC,37.03,-116.01,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,SEPIA,UNDERGROUND
19651121,1965,65045,USSR,SEMI KAZAKH,ISC,49.86,78.04,5.6,0.0,0.0,29.0,29.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19651123,1965,65059,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,KERMET,UNDERGROUND
19651201,1965,65046,FRANCE,IN ECKER ALG,ISC,24.04,5.03,4.9,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,TOURMALINE,UNDERGROUND
19651203,1965,65047,USA,NTS,ISC,37.13,-116.02,5.6,0.0,0.0,20.0,200.0,WEAPONS DEVELOPMENT,CORDUROY,UNDERGROUND
19651216,1965,65048,USA,NTS,ISC,37.08,-116.03,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,EMERSON,UNDERGROUND
19651216,1965,65049,USA,NTS,ISC,37.02,-116.05,5.3,0.0,0.0,20.0,200.0,EXPLOSION TEST,BUFF,UNDERGROUND
19651224,1965,65050,USSR,SEMI KAZAKH,ISC,49.9,78.1,5.2,0.0,0.0,0.001,20.0,PEACEFUL EXPLOSION,,UNDERGROUND
19660113,1966,66001,USA,NTS,ISC,37.17,-116.02,0.0,0.0,0.0,0.0,20.0,EXPLOSION TEST,MAXWELL,UNDERGROUND
19660118,1966,66002,USA,NTS,ISC,37.1,-116.05,0.0,0.0,0.0,20.0,200.0,EXPLOSION TEST,LAMPBLACK,UNDERGROUND
19660118,1966,66064,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,EXPLOSION TEST,SIENNA,UNDERGROUND
19660121,1966,66003,USA,NTS,ISC,37.03,-115.97,0.0,0.0,0.0,0.0,20.0,EXPLOSION TEST,DOVEKIE,UNDERGROUND
19660122,1966,66065,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,EXPLOSION TEST,REO,UNDERGROUND
19660203,1966,66004,USA,NTS,ISC,37.07,-116.1,0.0,0.0,0.0,0.0,20.0,EXPLOSION TEST,PLAID II,UNDERGROUND
19660213,1966,66005,USSR,SEMI KAZAKH,ISC,49.77,78.1,6.1,0.0,0.0,125.0,125.0,PEACEFUL EXPLOSION,,UNDERGROUND
19660216,1966,66006,FRANCE,IN ECKER ALG,ISC,24.0,5.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,GRENAT,UNDERGROUND
19660224,1966,66007,USA,NTS,ISC,37.17,-116.42,0.0,0.0,0.0,19.0,19.0,WEAPONS DEVELOPMENT,REX,UNDERGROUND
19660305,1966,66008,USA,NTS,ISC,37.15,-116.11,0.0,0.0,0.0,0.0,20.0,EXPLOSION TEST,REDHOT,UNDERGROUND
19660307,1966,66009,USA,NTS,ISC,36.94,-116.13,0.0,0.0,0.0,0.0,20.0,SAFETY/EMERGENCY TEST,FINFOOT/CINNAMO,UNDERGROUND
19660312,1966,66010,USA,NTS,ISC,37.08,-116.09,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,CLYMER,UNDERGROUND
19660318,1966,66011,USA,NTS,ISC,36.9,-116.15,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,PURPLE,UNDERGROUND
19660320,1966,66012,USSR,SEMI KAZAKH,ISC,49.72,78.07,6.6,0.0,0.0,100.0,100.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19660324,1966,66013,USA,NTS,ISC,37.05,-116.16,0.0,0.0,0.0,0.0,20.0,PEACEFUL EXPLOSION,TEMPLAR,UNDERGROUND
19660401,1966,66014,USA,NTS,ISC,37.05,-115.88,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,LIME,UNDERGROUND
19660406,1966,66015,USA,NTS,ISC,37.08,-116.13,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,STUTZ,UNDERGROUND
19660407,1966,66016,USA,NTS,ISC,36.95,-116.01,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,TOMATO,UNDERGROUND
19660414,1966,66017,USA,NTS,ISC,37.2,-116.45,0.0,0.0,0.0,70.0,70.0,WEAPONS DEVELOPMENT,DURYEA,UNDERGROUND
19660421,1966,66018,USSR,SEMI KAZAKH,ISC,49.86,78.2,6.1,0.0,0.0,0.001,20.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19660422,1966,66063,USSR,AZGIR KAZAKH,DIS,47.9,47.7,0.0,0.0,0.0,1.1,1.1,PEACEFUL EXPLOSION,,UNDERGROUND
19660423,1966,66071,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,1.4,1.4,WEAPONS DEVELOPMENT,FENTON,UNDERGROUND
19660425,1966,66019,USA,NTS,ISC,36.82,-115.96,0.0,0.0,0.0,0.0,20.0,EXPLOSION TEST,PINSTRIPE,UNDERGROUND
19660429,1966,66066,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,SAFETY/EMERGENCY TEST,OCHRE,UNDERGROUND
19660504,1966,66020,USA,NTS,ISC,37.17,-115.96,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,TRAVELER,UNDERGROUND
19660505,1966,66021,USA,NTS,ISC,36.98,-116.04,4.4,0.0,0.0,12.0,12.0,WEAPONS DEVELOPMENT,CYCLAMEN,UNDERGROUND
19660506,1966,66022,USA,NTS,ISC,37.32,-116.32,5.4,0.0,0.0,73.0,73.0,WEAPONS DEVELOPMENT,CHARTREUSE,UNDERGROUND
19660507,1966,66023,USSR,SEMI KAZAKH,ISC,49.74,77.95,4.8,0.0,0.0,4.0,4.0,PEACEFUL EXPLOSION,,UNDERGROUND
19660509,1966,66076,CHINA,LOP NOR,DOE,41.5,89.0,0.0,0.0,0.0,250.0,250.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19660512,1966,66024,USA,NTS,ISC,37.08,-116.14,4.3,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,TAPESTRY,UNDERGROUND
19660513,1966,66025,USA,NTS,ISC,37.09,-116.0,5.6,0.0,0.0,20.0,200.0,WEAPONS DEVELOPMENT,PIRANHA,UNDERGROUND
19660519,1966,66026,USA,NTS,ISC,37.11,-116.03,5.9,0.0,0.0,20.0,200.0,WEAPONS DEVELOPMENT,DUMONT,UNDERGROUND
19660527,1966,66027,USA,NTS,ISC,37.16,-116.14,5.0,0.0,0.0,22.0,22.0,EXPLOSION TEST,DISCUS THROWER,UNDERGROUND
19660602,1966,66028,USA,NTS,ISC,37.2,-116.0,5.6,0.0,0.0,62.0,62.0,EXPLOSION TEST,PILE DRIVER,UNDERGROUND
19660603,1966,66029,USA,NTS,ISC,37.03,-116.01,5.7,0.0,0.0,20.0,200.0,WEAPONS DEVELOPMENT,TAN,UNDERGROUND
19660610,1966,66030,USA,NTS,ISC,36.98,-116.03,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,PUCE,UNDERGROUND
19660615,1966,66031,USA,NTS,DOE,37.0,-116.1,0.0,0.0,0.35,0.0,20.0,EXPLOSION TEST,DOUBLE PLAY,UNDERGROUND
19660615,1966,66032,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.5,20.0,200.0,WEAPONS DEVELOPMENT,KANKAKEE,UNDERGROUND
19660625,1966,66033,USA,NTS,ISC,37.1,-116.1,0.0,0.0,0.0,25.0,25.0,PEACEFUL EXPLOSION,VULCAN,UNDERGROUND
19660629,1966,66034,USSR,SEMI KAZAKH,ISC,49.92,78.06,5.6,0.0,0.0,20.0,150.0,PEACEFUL EXPLOSION,,UNDERGROUND
19660630,1966,66035,USA,NTS,ISC,37.32,-116.28,6.1,0.0,0.0,365.0,365.0,WEAPONS DEVELOPMENT,HALFBEAK,UNDERGROUND
19660702,1966,66036,FRANCE,MURUHOA,DOE,-22.0,-139.0,0.0,0.0,0.0,0.0,200.0,WEAPONS DEVELOPMENT,ALDEBARAN,ATMOSPHERIC
19660719,1966,66037,FRANCE,MURUROA,DOE,-22.0,-139.0,0.0,0.0,0.0,0.0,200.0,WEAPONS DEVELOPMENT,TAMOURE,ATMOSPHERIC
19660721,1966,66038,USSR,SEMI KAZAKH,ISC,50.0,78.0,5.9,0.0,0.0,20.0,150.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19660721,1966,66072,FRANCE,MURUROA,SPA,-22.0,-139.0,0.0,0.0,0.0,0.0,0.0,SAFETY/EMERGENCY TEST,GANYMEDE,ATMOSPHERIC
19660728,1966,66039,USA,NTS,ISC,37.0,-115.89,0.0,0.0,0.0,0.0,20.0,PEACEFUL EXPLOSION,SAXON,UNDERGROUND
19660805,1966,66040,USSR,SEMI KAZAKH,ISC,49.83,78.05,5.4,0.0,0.0,0.001,20.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19660810,1966,66041,USA,NTS,ISC,37.3,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,ROVENA,UNDERGROUND
19660812,1966,66067,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,SAFETY/EMERGENCY TEST,TANGERINE,UNDERGROUND
19660819,1966,66042,USSR,SEMI KAZAKH,ISC,50.5,77.86,5.1,0.0,0.0,0.001,20.0,PEACEFUL EXPLOSION,,UNDERGROUND
19660907,1966,66043,USSR,SEMI KAZAKH,ISC,49.9,77.92,4.8,0.0,0.0,0.001,20.0,EXPLOSION TEST,,UNDERGROUND
19660911,1966,66044,FRANCE,MURUROA,DOE,-22.0,-139.0,0.0,0.0,0.0,0.0,200.0,WEAPONS DEVELOPMENT,BETELGEUSE,ATMOSPHERIC
19660912,1966,66045,USA,NTS,ISC,36.84,-115.92,4.6,0.0,0.0,7.8,7.8,EXPLOSION TEST,DERRINGER,UNDERGROUND
19660923,1966,66046,USA,NTS,ISC,37.13,-116.02,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,DAIQUIRI,UNDERGROUND
19660924,1966,66047,FRANCE,FANGATAUFA,DOE,-22.0,-139.0,0.0,0.0,0.0,0.0,200.0,WEAPONS DEVELOPMENT,RIGEL,ATMOSPHERIC
19660929,1966,66048,USA,NTS,ISC,37.12,-115.98,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,NEWARK,UNDERGROUND
19660930,1966,66049,USSR,UZBEK,UGS,38.8,64.5,5.1,0.0,0.0,30.0,30.0,PEACEFUL EXPLOSION,,UNDERGROUND
19661004,1966,66050,FRANCE,MURUROA,DOE,-22.0,-139.0,0.0,0.0,0.0,200.0,1000.0,WEAPONS DEVELOPMENT,SIRIUS,ATMOSPHERIC
19661015,1966,66068,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,KHAKI,UNDERGROUND
19661019,1966,66051,USSR,SEMI KAZAKH,ISC,49.77,78.03,6.3,0.0,0.0,20.0,150.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19661027,1966,66052,CHINA,LOP NOR,DOE,41.5,89.0,0.0,0.0,0.0,12.0,12.0,WEAPONS DEVELOPMENT,,ATMOSPHERIC
19661027,1966,66053,USSR,NZ RUSS,ISC,73.4,54.57,6.4,0.0,0.0,150.0,1500.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19661027,1966,66073,USSR,NZ RUSS,MTM,73.0,55.0,0.0,0.0,0.0,150.0,1500.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19661029,1966,66074,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19661105,1966,66054,USA,NTS,ISC,37.17,-115.96,0.0,0.0,0.0,0.0,20.0,PEACEFUL EXPLOSION,SIMMS,UNDERGROUND
19661111,1966,66055,USA,NTS,ISC,37.1,-116.0,0.0,0.0,0.0,0.0,20.0,WEAPONS DEVELOPMENT,AJAX,UNDERGROUND
19661118,1966,66056,USA,NTS,ISC,37.0,-116.07,0.0,0.0,0.0,0.0,20.0,EXPLOSION TEST,CEEISE,UNDERGROUND
19661119,1966,66075,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WEAPONS DEVELOPMENT,,UNDERGROUND
19661122,1966,66069,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,SAFETY/EMERGENCY TEST,VIGIL,UNDERGROUND
19661203,1966,66057,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,0.001,20.0,PEACEFUL EXPLOSION,,UNDERGROUND
19661203,1966,66058,USA,HATTIESE MS,DOE,31.0,-89.0,0.0,0.0,0.9,0.38,0.38,PEACEFUL EXPLOSION,STERLING,UNDERGROUND
19661213,1966,66059,USA,NTS,ISC,36.82,-115.96,4.6,0.0,0.0,0.0,20.0,EXPLOSION TEST,NEWPOINT,UNDERGROUND
